Date,BCOMTR Index,LF98TRUU Index,LUACTRUU Index,LUATTRUU Index,SPXT Index
3/11/2011,328.3003,1253.72,2080.92,1844.67,2201.81
3/14/2011,327.8783,1253.99,2087.19,1849.73,2188.56
3/15/2011,316.6997,1247.57,2085.83,1851.68,2164.06
3/16/2011,317.1186,1249.57,2096.24,1860.71,2121.94
3/17/2011,327.3675,1250.23,2091.17,1857.41,2150.43
3/18/2011,331.2387,1252.62,2090.7,1855.27,2159.69
3/21/2011,332.6863,1254.88,2087.87,1851.32,2192.09
3/22/2011,335.254,1255.5,2087.78,1850.38,2184.57
3/23/2011,336.8216,1255.39,2086.57,1849.61,2190.96
3/24/2011,338.3521,1255.66,2081.83,1845.2,2211.42
3/25/2011,339.1386,1255.89,2076.93,1840.71,2218.42
3/28/2011,334.8959,1256.8,2077.48,1840.36,2212.32
3/29/2011,334.75,1256.7,2071.75,1836.61,2228.41
3/30/2011,334.8044,1257.85,2076.28,1840.07,2243.55
3/31/2011,340.7971,1258.19,2076.6,1840.37,2239.44
4/1/2011,341.7182,1260.63,2078.02,1840.16,2250.58
4/4/2011,343.4007,1262.92,2082.6,1842.92,2251.64
4/5/2011,344.1992,1263.58,2077.92,1837.95,2251.26
4/6/2011,344.5816,1265.45,2072.97,1833.11,2257.11
4/7/2011,344.5083,1266.66,2073.71,1833.37,2253.76
4/8/2011,349.4922,1267.4,2073,1831.98,2244.74
4/11/2011,347.4451,1268.66,2074.45,1832.48,2238.51
4/12/2011,340.1691,1267.94,2081.87,1839.46,2221.12
4/13/2011,340.486,1268.76,2086.65,1842.78,2221.77
4/14/2011,341.4878,1268.59,2083.61,1840.96,2221.99
4/15/2011,343.0334,1269.13,2093.78,1848.25,2230.71
4/18/2011,341.338,1269.13,2097.13,1852.34,2206.15
4/19/2011,343.3134,1269.29,2099.77,1853.78,2218.86
4/20/2011,347.1482,1270.93,2097.21,1850.11,2248.9
4/21/2011,350.1771,1271.86,2096.66,1849.4,2260.84
4/25/2011,350.7882,1273.29,2101.51,1853.12,2257.24
4/26/2011,349.1405,1274.3,2108.62,1857.65,2277.51
4/27/2011,347.9223,1274.67,2103.07,1854.23,2292.13
4/28/2011,347.7699,1275.73,2109.98,1859.7,2300.46
4/29/2011,352.5991,1277.69,2112.31,1861.6,2305.76
5/2/2011,350.1324,1279.34,2115.38,1862.85,2301.72
5/3/2011,346.1092,1279.75,2120.04,1865.57,2293.95
5/4/2011,339.5115,1280.52,2123.65,1867.86,2278.63
5/5/2011,323.655,1280.51,2129.24,1872.28,2258.08
5/6/2011,320.6097,1281.55,2129.72,1873.41,2266.97
5/9/2011,326.7707,1282.67,2131.15,1874.93,2277.3
5/10/2011,330.8582,1283.08,2125.15,1870.38,2295.72
5/11/2011,320.9182,1283.88,2130.27,1874.44,2271.47
5/12/2011,321.3557,1283.27,2123.56,1871.05,2282.84
5/13/2011,321.2856,1283.5,2128.42,1874.37,2264.52
5/16/2011,320.0481,1284.91,2133.6,1878.59,2250.61
5/17/2011,319.4218,1284.56,2137.95,1881.52,2250.35
5/18/2011,327.3975,1284.14,2130.87,1876.44,2270.57
5/19/2011,323.3301,1284.7,2131.18,1876.93,2275.71
5/20/2011,326.3377,1284.88,2133.23,1878.54,2258.21
5/23/2011,323.1311,1283.71,2134.63,1880.66,2231.31
5/24/2011,324.613,1283.69,2135.51,1881.55,2229.49
5/25/2011,329.2783,1282.43,2133.14,1881.42,2236.75
5/26/2011,328.6227,1282.53,2140.7,1888.4,2246.13
5/27/2011,332.3596,1282.28,2139.13,1888.04,2255.74
5/31/2011,334.7639,1283.92,2142.82,1890.67,2279.66
6/1/2011,331.6351,1284.75,2152.16,1897.83,2227.96
6/2/2011,333.0242,1282.81,2139.51,1891.58,2225.36
6/3/2011,333.4459,1280.66,2142.81,1894.8,2203.81
6/6/2011,331.0534,1280.49,2140.31,1894.33,2180.14
6/7/2011,332.1907,1279.03,2140.55,1894.33,2178.15
6/8/2011,334.143,1276.86,2146.89,1899.93,2169.5
6/9/2011,335.1753,1274.38,2141.15,1896.02,2185.52
6/10/2011,332.8766,1273.81,2144.75,1898.95,2155
6/13/2011,329.0251,1271.9,2140.31,1897.3,2157.15
6/14/2011,330.1718,1271.14,2128.57,1888.07,2184.48
6/15/2011,324.2768,1270.39,2144.88,1899.68,2146.45
6/16/2011,321.405,1266.1,2148.25,1904.18,2150.58
6/17/2011,319.6117,1265.06,2145.21,1901.09,2157.14
6/20/2011,319.4467,1262.69,2143.06,1900.51,2168.8
6/21/2011,321.8427,1263.16,2141.98,1899.12,2198.15
6/22/2011,320.7685,1265.22,2142.46,1899.34,2184.03
6/23/2011,313.5174,1263.95,2149.39,1906.49,2177.85
6/24/2011,312.5983,1264.07,2150.38,1908.8,2152.31
6/27/2011,310.8962,1262.87,2139.36,1902.21,2172.08
6/28/2011,316.0235,1262.75,2127.62,1891.73,2200.68
6/29/2011,319.6691,1266.32,2125.48,1887.74,2219.2
6/30/2011,317.8776,1271.42,2124.04,1884.28,2241.66
7/1/2011,315.3281,1273.27,2122.07,1880.78,2274.26
7/5/2011,320.489,1276.79,2131.85,1887.13,2271.29
7/6/2011,319.0683,1277.56,2136.65,1890.98,2274.42
7/7/2011,323.8227,1280.64,2132.82,1885.72,2298.31
7/8/2011,323.2981,1281.75,2150.12,1898.38,2282.32
7/11/2011,321.6306,1278.94,2158.95,1906.85,2241.07
7/12/2011,325.5896,1277.14,2159.78,1907.66,2231.15
7/13/2011,331.0047,1279.18,2163.77,1909.46,2238.29
7/14/2011,328.3992,1279.69,2155.72,1904.46,2223.29
7/15/2011,330.7663,1280.78,2156.97,1906.98,2235.65
7/18/2011,329.7604,1280.15,2153.2,1906.56,2217.55
7/19/2011,331.7279,1280.56,2159.15,1909.63,2253.71
7/20/2011,330.7351,1282.08,2154.15,1905.38,2252.52
7/21/2011,328.7839,1284.25,2147.35,1899.57,2283.23
7/22/2011,332.2402,1286.65,2155.7,1903.62,2285.34
7/25/2011,330.8704,1287.38,2149.34,1900.21,2272.47
7/26/2011,333.3431,1288.49,2157.36,1905.01,2263.15
7/27/2011,331.7438,1287.31,2155.24,1902.53,2217.29
7/28/2011,329.7805,1286.78,2159.58,1905.43,2210.33
7/29/2011,327.2924,1286.16,2177.6,1918.62,2196.08
8/1/2011,326.6307,1286.54,2186.65,1923.89,2187
8/2/2011,328.5712,1282.6,2202.41,1935.06,2131.1
8/3/2011,325.2589,1278.65,2203.67,1936.81,2142.56
8/4/2011,316.1958,1270.29,2217.47,1949.77,2040.2
8/5/2011,313.8997,1261.62,2195.89,1939.47,2039.04
8/8/2011,307.691,1238.58,2205.35,1956.21,1903.47
8/9/2011,307.2372,1228.75,2213.37,1969.41,1993.76
8/10/2011,311.1459,1224.6,2215.69,1972.21,1906.53
8/11/2011,316.1975,1215.67,2178.77,1956.79,1995.14
8/12/2011,315.6769,1225.23,2193.2,1965.21,2005.67
8/15/2011,318.4179,1233.16,2180.29,1961.6,2049.51
8/16/2011,318.3929,1236.22,2189.74,1968.84,2029.92
8/17/2011,321.05,1239.82,2197.27,1973.84,2032.41
8/18/2011,315.7961,1233.91,2202.67,1981.36,1941.92
8/19/2011,319.6437,1230.41,2198.61,1983.28,1912.77
8/22/2011,321.4097,1228.96,2195.23,1982.04,1913.27
8/23/2011,323.0331,1220.62,2179.22,1977.07,1978.89
8/24/2011,318.3792,1217.76,2158.58,1966.21,2005.13
8/25/2011,320.2069,1220.17,2168.65,1970.51,1973.96
8/26/2011,323.9444,1219.3,2172.51,1974.71,2004.11
8/29/2011,324.4887,1222.89,2164.51,1968.02,2061.05
8/30/2011,328.5519,1226.21,2180.51,1977.03,2066.37
8/31/2011,330.5607,1234.68,2179.02,1971.91,2076.78
9/1/2011,327.5023,1238.88,2190.21,1978.83,2052.3
9/2/2011,326.7057,1239.02,2207.27,1991.62,2000.5
9/6/2011,324.1094,1229.92,2204.15,1994.06,1985.67
9/7/2011,326.215,1234.28,2197.84,1987.78,2043.05
9/8/2011,327.1732,1236.37,2202.52,1992.14,2021.42
9/9/2011,322.8603,1234.8,2207.26,1998.54,1967.47
9/12/2011,321.1153,1227.11,2197.48,1997,1981.3
9/13/2011,322.0403,1225.88,2187.04,1990.96,2000.08
9/14/2011,321.0094,1228.5,2188.41,1990.96,2027.04
9/15/2011,318.1927,1229.93,2180.97,1985.49,2062.25
9/16/2011,316.586,1232.87,2183.51,1986.86,2074.06
9/19/2011,311.0193,1231.79,2197.07,2000.13,2053.74
9/20/2011,312.1114,1232.44,2195.1,1998.82,2050.39
9/21/2011,309.583,1232.05,2208.17,2007.5,1990.2
9/22/2011,295.9394,1220.51,2217.47,2024.84,1926.76
9/23/2011,287.6509,1215.43,2196.35,2015.3,1938.73
9/26/2011,288.0059,1212.89,2184.27,2005.08,1983.97
9/27/2011,295.6732,1213.8,2174.28,1994.89,2005.19
9/28/2011,287.9461,1209.45,2176.52,1996.79,1964.2
9/29/2011,289.4004,1204.24,2182.95,2002.34,1980.23
9/30/2011,281.8526,1194.32,2184.58,2006.35,1930.79
10/3/2011,282.0467,1184.39,2197.1,2021.06,1875.95
10/4/2011,278.1362,1165.22,2183.4,2020.44,1918.39
10/5/2011,282.2549,1167.71,2169.82,2009.34,1953.67
10/6/2011,287.0587,1179.77,2166.63,2002.47,1989.61
10/7/2011,285.0903,1185.4,2160.97,1994.7,1973.42
10/10/2011,290.1287,,,,2040.76
10/11/2011,293.3197,1194.22,2161.12,1986.64,2041.9
10/12/2011,293.6452,1206.28,2158.37,1980.14,2062.22
10/13/2011,292.6372,1209.68,2172.27,1987.02,2056.26
10/14/2011,297.9522,1214.53,2167.18,1982.03,2091.99
10/17/2011,295.8347,1218.82,2179.77,1989.26,2051.54
10/18/2011,295.2918,1219.63,2180.42,1989.56,2093.43
10/19/2011,291.3648,1228.34,2188.26,1988.81,2067.28
10/20/2011,288.3772,1231.13,2190.34,1986.44,2076.75
10/21/2011,291.3965,1239.21,2190.66,1983.57,2115.86
10/24/2011,297.1436,1246.03,2193.34,1981.12,2143.13
10/25/2011,298.9803,1252.07,2213.36,1992.63,2100.17
10/26/2011,295.9937,1253.29,2203.98,1985.26,2122.32
10/27/2011,303.2756,1265.17,2193.48,1967.35,2195.22
10/28/2011,303.3137,1268.45,2208.89,1976.35,2196.13
10/31/2011,300.5066,1265.89,2223.63,1989.99,2141.81
11/1/2011,295.9921,1255.68,2236.7,2006.73,2081.97
11/2/2011,296.6528,1259.12,2234.15,2005.72,2115.7
11/3/2011,300.5849,1262.23,2228.16,2000.11,2155.87
11/4/2011,300.5174,1263.36,2231.7,2002.29,2142.34
11/7/2011,300.9071,1263.43,2235.82,2007.17,2156
11/8/2011,302.982,1263.14,2221.88,2000,2182.61
11/9/2011,298.8994,1255.03,2224.03,2009.99,2102.72
11/10/2011,297.835,1253.47,2211.66,2002.16,2121.14
11/11/2011,299.4047,,,,2162.48
11/14/2011,297.308,1254.35,2215.72,2005.21,2142.09
11/15/2011,299.4238,1251.02,2204.74,2003.78,2152.8
11/16/2011,299.9199,1250.07,2205.11,2006.9,2117.64
11/17/2011,292.4407,1247.69,2207.87,2012.88,2082.1
11/18/2011,291.3004,1244.84,2201.88,2008.06,2081.42
11/21/2011,287.6518,1238.41,2200.38,2012.89,2042.71
11/22/2011,290.1756,1233.94,2199.28,2015.94,2034.41
11/23/2011,286.3344,1229.41,2199.94,2022.54,1989.54
11/25/2011,284.9446,1228.79,2185.15,2014.07,1984.5
11/28/2011,287.5313,1232.73,2192.55,2015.75,2042.8
11/29/2011,290.3124,1232.44,2187.06,2012.31,2048.06
11/30/2011,293.8383,1238.6,2180.05,2004.84,2137.08
12/1/2011,293.3093,1243.01,2175.6,2000.26,2133.07
12/2/2011,294.0978,1248.44,2195.16,2007.94,2132.64
12/5/2011,292.5242,1253.91,2202.4,2007.34,2154.68
12/6/2011,293.2023,1255.63,2197.09,2003.13,2157.1
12/7/2011,290.722,1257.61,2206.3,2010.47,2162.07
12/8/2011,288.4509,1258.21,2211.79,2015.31,2116.41
12/9/2011,287.455,1257.15,2197.8,2007.03,2152.15
12/12/2011,283.0002,1255.98,2202.86,2012.11,2120.15
12/13/2011,284.7601,1257.35,2208.38,2016,2102.15
12/14/2011,274.4818,1255.92,2215.48,2021.86,2078.51
12/15/2011,273.9465,1255.61,2210.62,2020.42,2085.44
12/16/2011,275.4383,1257.06,2220.12,2026.72,2092.18
12/19/2011,275.9552,1258.59,2226.32,2030.53,2067.67
12/20/2011,280.5929,1260.7,2212.35,2020.17,2129.67
12/21/2011,282.219,1261.94,2206.54,2014.74,2133.86
12/22/2011,283.6396,1264,2209.66,2015.78,2152.04
12/23/2011,283.8652,1265.13,2198.9,2006.91,2171.5
12/27/2011,285.739,1266.92,2204.58,2009.75,2171.71
12/28/2011,282.8544,1268.87,2220.91,2020.96,2145.09
12/29/2011,281.4136,1270.22,2222.76,2021.43,2168.12
12/30/2011,282.8255,1271.5,2226.65,2024.21,2158.94
1/3/2012,289.8193,1277.59,2218.96,2015.93,2192.4
1/4/2012,290.4945,1279.72,2218.42,2012.86,2193.28
1/5/2012,286.1536,1280.28,2217.56,2013.02,2199.73
1/6/2012,286.5853,1282.05,2224,2016.34,2194.98
1/9/2012,287.6589,1283.59,2226.43,2016.94,2200
1/10/2012,289.9303,1286.08,2228.51,2016.38,2219.58
1/11/2012,287.8355,1286.44,2236.04,2022.62,2220.48
1/12/2012,284.6911,1287.24,2234.64,2020.31,2225.74
1/13/2012,282.4759,1285.67,2245.09,2027.52,2214.73
1/17/2012,284.4369,1287.64,2247.39,2028.95,2222.59
1/18/2012,283.7731,1288.78,2242.45,2023.96,2247.64
1/19/2012,284.6475,1293.15,2237.83,2016.88,2258.8
1/20/2012,283.9576,1294.32,2233.96,2011.36,2260.37
1/23/2012,288.557,1297.57,2232.39,2008.12,2261.47
1/24/2012,289.4754,1298.89,2234.14,2008.15,2259.22
1/25/2012,292.7223,1302.11,2241.4,2013.54,2278.83
1/26/2012,294.036,1308.85,2256.62,2020.18,2265.84
1/27/2012,294.7775,1310.17,2261.66,2022.78,2262.35
1/30/2012,291.625,1308.7,2269.58,2028.87,2256.72
1/31/2012,289.8194,1310.11,2275.95,2032.77,2255.69
2/1/2012,290.151,1312.56,2271.2,2027.56,2276.24
2/2/2012,290.4185,1313.78,2275.62,2028.71,2278.92
2/3/2012,292.6115,1316.84,2263.9,2017.05,2312.49
2/6/2012,293.2167,1319.06,2277.11,2022.41,2311.55
2/7/2012,293.6167,1320.46,2271.62,2016.61,2316.27
2/8/2012,293.3056,1322.95,2274.37,2015.99,2322.11
2/9/2012,294.6286,1323.82,2270.04,2011.53,2325.56
2/10/2012,291.2938,1320.7,2277.31,2018.25,2309.6
2/13/2012,292.0909,1323.13,2276.97,2016.01,2325.81
2/14/2012,291.3606,1323.44,2286.42,2021.73,2324
2/15/2012,290.9271,1323.37,2282.66,2020.85,2312.28
2/16/2012,291.9477,1321.75,2269,2014.46,2338.12
2/17/2012,293.0469,1324.73,2271.05,2013.19,2343.67
2/21/2012,296.9974,1327.36,2269.34,2010.13,2345.41
2/22/2012,298.1487,1329.13,2276.54,2014.54,2337.67
2/23/2012,298.7448,1331.81,2279.79,2016.21,2348.11
2/24/2012,300.281,1335.7,2284.51,2016.76,2352.34
2/27/2012,299.6669,1337.13,2293.58,2022.65,2355.74
2/28/2012,299.01,1339.15,2294.97,2021.89,2364.03
2/29/2012,297.6407,1341.22,2295.11,2018.29,2353.23
3/1/2012,298.6946,1342.17,2289.13,2013.04,2367.87
3/2/2012,296.9504,1342.86,2296.94,2018.02,2360.28
3/5/2012,294.325,1340.53,2292.32,2015.59,2351.28
3/6/2012,289.4449,1332.38,2294.24,2021.59,2315.21
3/7/2012,288.9274,1333.88,2288.72,2018.32,2331.89
3/8/2012,289.9715,1336.24,2285.2,2013.99,2355.01
3/9/2012,292.3433,1337.86,2281.53,2011.69,2363.56
3/12/2012,291.2953,1339.04,2283.48,2012.6,2364.1
3/13/2012,293.5235,1340.71,2275.16,2005.25,2407.79
3/14/2012,290.8068,1341.59,2257.31,1989.6,2404.98
3/15/2012,292.7104,1339.8,2261.69,1990.3,2419.37
3/16/2012,294.0119,1339.89,2262.79,1989.12,2422.09
3/19/2012,294.5208,1340.62,2254.85,1982.34,2431.73
3/20/2012,290.2043,1339.21,2255.09,1982.59,2424.46
3/21/2012,290.261,1340.11,2266.3,1989.83,2420.02
3/22/2012,287.4072,1338.61,2265.49,1991.87,2402.71
3/23/2012,289.661,1338.21,2270.2,1995.88,2410.16
3/26/2012,290.4892,1339.49,2271.26,1995.71,2443.64
3/27/2012,289.5479,1340.71,2278.61,2000.6,2437.01
3/28/2012,285.9819,1340.53,2278.14,2000.18,2425.55
3/29/2012,281.3903,1338.85,2281.04,2003.54,2421.7
3/30/2012,285.3287,1339.35,2272.94,1998.04,2430.67
4/2/2012,289.0794,1340.29,2275.94,1999.91,2449.08
4/3/2012,288.7453,1341.06,2265.45,1991.99,2439.89
4/4/2012,283.2257,1339.78,2267.91,1996.22,2415.05
4/5/2012,284.8544,1339.14,2273.26,2001.73,2414.4
4/6/2012,,1339.69,2289.32,2012.98,
4/9/2012,283.8499,1336.14,2286.88,2015.1,2387.03
4/10/2012,280.2679,1333.69,2292.24,2020.1,2346.27
4/11/2012,280.7577,1332.88,2284.63,2016.43,2364.09
4/12/2012,284.2343,1335.53,2284.28,2014.6,2396.69
4/13/2012,280.4311,1336.35,2293.88,2019.57,2366.84
4/16/2012,277.9817,1337.07,2295.76,2022.46,2365.65
4/17/2012,278.4164,1339.49,2291.7,2019.16,2402.29
4/18/2012,275.8204,1340.07,2295.1,2021.67,2392.57
4/19/2012,276.5351,1340.72,2298.07,2023.69,2378.48
4/20/2012,277.8977,1341.57,2295.66,2022.08,2381.32
4/23/2012,277.318,1341.02,2297.85,2026.34,2361.35
4/24/2012,277.7775,1343.35,2295.13,2023.71,2370.04
4/25/2012,279.1127,1346.92,2294.55,2021.76,2402.71
4/26/2012,280.6358,1348.29,2297.31,2023.82,2418.89
4/27/2012,282.7977,1351.3,2301.21,2025.63,2424.78
4/30/2012,284.1211,1353.37,2304.67,2027.1,2415.42
5/1/2012,284.6019,1356.83,2299.17,2022.96,2429.1
5/2/2012,279.928,1357.98,2307.19,2026.44,2423.29
5/3/2012,278.2747,1359.84,2309.09,2026.63,2405.17
5/4/2012,275.7682,1360.69,2314.94,2030.63,2366.39
5/7/2012,276.1239,1360.68,2312.12,2031.28,2367.26
5/8/2012,274.0369,1360.53,2316.76,2034.71,2357.45
5/9/2012,273.3016,1358.7,2311.58,2034.23,2342.31
5/10/2012,273.5119,1359.91,2310.73,2032.99,2348.93
5/11/2012,270.9819,1359.86,2314.41,2036.62,2341.23
5/14/2012,267.6999,1356.98,2318.5,2041.64,2315.45
5/15/2012,269.2284,1355,2317.99,2042.11,2302.56
5/16/2012,270.1134,1350.95,2312.78,2043.33,2293.21
5/17/2012,271.5763,1342.05,2314.85,2049.32,2258.93
5/18/2012,273.4938,1337.42,2309.17,2049.55,2242.25
5/21/2012,272.9343,1333.49,2304.47,2048.58,2278.24
5/22/2012,270.3725,1336.87,2293.65,2042.15,2279.4
5/23/2012,266.1719,1333.82,2302.95,2049.58,2283.36
5/24/2012,266.2366,1334.1,2297.57,2045.41,2286.87
5/25/2012,266.687,1334.69,2300.05,2046.11,2281.92
5/29/2012,263.7089,1337.91,2303.91,2047.08,2307.57
5/30/2012,260.2759,1336.47,2318.1,2057.94,2275.19
5/31/2012,258.1752,1335.7,2322.07,2061.85,2270.25
6/1/2012,255.0253,1328.89,2330.37,2072.35,2214.41
6/4/2012,256.5094,1326.51,2321.74,2067.44,2214.7
6/5/2012,256.75,1323.66,2316.14,2064.41,2227.45
6/6/2012,260.3036,1329.59,2307.14,2055.78,2279.42
6/7/2012,259.9204,1335.66,2310.58,2054.5,2279.28
6/8/2012,259.0319,1336.61,2311.68,2054.62,2297.82
6/11/2012,258.0947,1339.48,2321.01,2058.55,2268.94
6/12/2012,257.8116,1337.6,2309.69,2052.68,2295.4
6/13/2012,256.1037,1339.2,2317.17,2058.2,2280.13
6/14/2012,259.0887,1340.06,2315.69,2057.44,2304.83
6/15/2012,259.009,1342.16,2323.33,2060.21,2328.66
6/18/2012,261.6982,1344.56,2325.69,2060.88,2332.07
6/19/2012,264.3572,1350.51,2322.31,2057.2,2355.01
6/20/2012,262.2705,1354.66,2325.43,2055.47,2351.14
6/21/2012,257.0931,1356.07,2332.78,2058.45,2299.16
6/22/2012,257.9774,1355.58,2325.3,2053.02,2315.65
6/25/2012,262.5855,1354.44,2334.65,2059.76,2278.98
6/26/2012,263.9397,1355.22,2331.36,2057.95,2289.86
6/27/2012,265.4377,1357.22,2332.84,2058.7,2310.98
6/28/2012,262.4573,1358.64,2336.99,2062.44,2306.22
6/29/2012,272.3567,1363.9,2330.3,2054.68,2363.79
7/2/2012,272.8688,1367.03,2344.11,2062.85,2369.75
7/3/2012,280.1898,1369.1,2339.51,2057.9,2385.06
7/5/2012,281.7556,1370.71,2344.64,2060.84,2373.91
7/6/2012,275.3062,1371.52,2351.2,2065.85,2352.34
7/9/2012,280.8506,1372.27,2355.99,2069.51,2348.52
7/10/2012,276.545,1374.15,2362.34,2071.11,2329.46
7/11/2012,278.3081,1375.27,2364.48,2071.18,2329.71
7/12/2012,279.1566,1373.97,2367.86,2073.04,2318.09
7/13/2012,282.2652,1374.25,2367.97,2071.58,2356.4
7/16/2012,285.0261,1375.41,2375.85,2075.96,2350.94
7/17/2012,284.4933,1376.35,2374.8,2072.13,2368.36
7/18/2012,288.3187,1378.56,2387.03,2074.48,2384.54
7/19/2012,293.3338,1381.5,2386.55,2071.55,2391.27
7/20/2012,294.0367,1381.83,2393.59,2077.05,2367.26
7/23/2012,288.9835,1379.33,2390.84,2079.99,2346.22
7/24/2012,285.837,1379.32,2395.02,2083.16,2325.02
7/25/2012,287.4832,1378.63,2396.42,2083.02,2324.33
7/26/2012,286.4518,1380.82,2396.82,2080.87,2362.85
7/27/2012,288.578,1383.36,2381.43,2067.88,2408.07
7/30/2012,292.8934,1387.08,2393.97,2074.12,2406.99
7/31/2012,289.9744,1389.85,2397.35,2075.36,2396.62
8/1/2012,288.3862,1391.97,2392.15,2070.73,2389.73
8/2/2012,283.0732,1392.2,2401.45,2076.53,2372.31
8/3/2012,287.4723,1394.44,2386.63,2066.75,2417.77
8/6/2012,287.6587,1397.2,2393.46,2069.22,2423.46
8/7/2012,288.9476,1399.06,2384.32,2062.14,2435.88
8/8/2012,289.6287,1399.3,2381.67,2060.11,2438.16
8/9/2012,291.1303,1399.01,2381.49,2059.52,2440.23
8/10/2012,288.0357,1397.83,2386.34,2062.83,2445.64
8/13/2012,284.919,1398.53,2387.59,2062.66,2443.05
8/14/2012,285.3022,1397.98,2376.83,2055.68,2443.16
8/15/2012,286.1773,1396.58,2364.39,2048.52,2446.82
8/16/2012,287.0747,1396.08,2359.19,2045.3,2464.38
8/17/2012,287.8685,1396.82,2363.54,2047.15,2469
8/20/2012,289.8245,1398.59,2365.43,2048.08,2468.99
8/21/2012,293.3276,1400.69,2369.03,2049.09,2460.41
8/22/2012,293.914,1401.65,2381.27,2057.56,2461.12
8/23/2012,293.6306,1402.61,2387.65,2061.73,2441.29
8/24/2012,292.3845,1402.82,2384.54,2060.28,2457.4
8/27/2012,291.0467,1404.22,2390.67,2063.47,2456.22
8/28/2012,290.4788,1404.54,2393.32,2064.75,2454.39
8/29/2012,292.1274,1405.29,2389.77,2063.11,2457.05
8/30/2012,291.75,1405.29,2393.99,2066.78,2438.2
8/31/2012,293.7393,1406.12,2402.68,2072.69,2450.6
9/4/2012,294.8273,1407.89,2402.07,2071.53,2447.8
9/5/2012,292.9901,1409.06,2399.2,2070.49,2445.81
9/6/2012,293.6776,1412.06,2389.12,2062.37,2496.12
9/7/2012,296.2271,1416.89,2394.49,2062.95,2506.37
9/10/2012,297.3845,1419.54,2394.1,2061.48,2491.11
9/11/2012,299.0668,1421.79,2394.04,2061,2498.95
9/12/2012,300.7193,1426.72,2386.85,2055.26,2504.84
9/13/2012,302.758,1428.7,2389.04,2055.8,2546.03
9/14/2012,305.7912,1434.29,2382.06,2045.76,2556.13
9/17/2012,299.1268,1435.51,2390.41,2048.85,2548.26
9/18/2012,296.5613,1436.09,2393.49,2050.96,2545.05
9/19/2012,295.7827,1436.35,2399.92,2053.34,2548.11
9/20/2012,294.311,1434.69,2400.57,2054.15,2547.11
9/21/2012,297.029,1434.04,2402.33,2055.31,2546.92
9/24/2012,294.3611,1432.12,2407.83,2059.06,2541.23
9/25/2012,295.4958,1429.97,2412.6,2062.12,2514.83
9/26/2012,292.7937,1422.1,2418.3,2067.87,2500.92
9/27/2012,295.5556,1424.72,2416.26,2065.76,2525.23
9/28/2012,298.7492,1425.69,2419.55,2066.35,2513.93
10/1/2012,300.32,1427.59,2422.95,2067.43,2520.71
10/2/2012,299.704,1428.15,2426.99,2068.42,2523.08
10/3/2012,296.266,1428.92,2427.32,2067.99,2532.79
10/4/2012,299.3875,1431,2423.7,2063.9,2550.98
10/5/2012,297.3117,1432.79,2419.59,2057.07,2551.03
10/8/2012,295.7542,,,,2542.21
10/9/2012,297.3562,1432.87,2425.79,2059.27,2517.14
10/10/2012,295.9249,1431.77,2431.23,2061.7,2501.75
10/11/2012,299.293,1434.68,2437.77,2063.66,2502.66
10/12/2012,295.5641,1435.08,2443.29,2064.72,2495.28
10/15/2012,292.4832,1437.7,2445.12,2064.71,2515.44
10/16/2012,293.0122,1440.15,2441.72,2059.33,2541.28
10/17/2012,295.2953,1443.21,2438.71,2051.15,2552.05
10/18/2012,297.0267,1444.63,2439.95,2049.87,2545.95
10/19/2012,294.4709,1443.9,2447.88,2054.78,2503.8
10/22/2012,291.9704,1444.22,2441.78,2052.87,2504.96
10/23/2012,290.0432,1440.34,2439.51,2055.94,2468.78
10/24/2012,289.2795,1440.92,2439.29,2055.5,2461.18
10/25/2012,288.7385,1441.32,2431.86,2050.09,2468.6
10/26/2012,287.6938,1439.18,2440.65,2056.49,2466.8
10/29/2012,286.7113,1438.59,2443.18,2059.5,
10/30/2012,286.1309,,,,
10/31/2012,287.179,1438.21,2450.71,2062.85,2467.51
11/1/2012,287.8688,1439.92,2444.79,2059.79,2494.67
11/2/2012,282.4008,1441.38,2443.47,2058.64,2471.3
11/5/2012,282.1295,1442.31,2447.33,2063.04,2476.94
11/6/2012,286.6296,1444.06,2436.48,2058.04,2496.46
11/7/2012,283.6584,1442.6,2449.1,2067.79,2439.48
11/8/2012,284.7841,1441.63,2453.12,2071.63,2409.72
11/9/2012,283.2599,1437.54,2450.22,2072.77,2413.92
11/12/2012,282.548,,,,2414.24
11/13/2012,283.6042,1435.95,2453.77,2075.58,2405.38
11/14/2012,284.7011,1434.43,2454.07,2075.41,2372.94
11/15/2012,282.968,1428.72,2449.43,2075.61,2369.32
11/16/2012,283.5807,1427.61,2447.32,2076.45,2381.02
11/19/2012,287.1219,1432.19,2444.21,2073.34,2428.47
11/20/2012,287.0845,1434.67,2438.97,2069.45,2430.29
11/21/2012,287.9354,1436.27,2436.39,2066.92,2435.97
11/23/2012,289.8873,1437.59,2437.45,2066.32,2468.06
11/26/2012,288.3445,1440.3,2442.8,2069.41,2463.12
11/27/2012,289.7917,1442.75,2445.05,2070.88,2450.48
11/28/2012,288.1271,1443.6,2445.95,2073.1,2470.47
11/29/2012,288.841,1447.43,2445.64,2072.65,2481.42
11/30/2012,287.3272,1449.72,2446.81,2073.58,2481.82
12/3/2012,288.4828,1452.27,2445.35,2072.37,2470.07
